id,name,version,type,issuesCritical,issuesHigh,issuesMedium,issuesLow,dependenciesWithIssues,licenses,projects,license urls,latestVersion,latestVersionPublishedDate,firstPublishedDate,isDeprecated,copyright
golang.org/x/net/internal/timeseries@#cd36cc0744dd,golang.org/x/net/internal/timeseries,#cd36cc0744dd,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
golang.org/x/net/trace@#cd36cc0744dd,golang.org/x/net/trace,#cd36cc0744dd,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
golang.org/x/sync/errgroup@#cd5d95a43a6e,golang.org/x/sync/errgroup,#cd5d95a43a6e,golang,0,0,0,0,,,"post_service:go.mod, github.com/dislinkt/additional_user_service:go.mod",,,,,,[]
golang.org/x/text/cases@0.3.7,golang.org/x/text/cases,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/internal@0.3.7,golang.org/x/text/internal,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/internal/language@0.3.7,golang.org/x/text/internal/language,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/internal/language/compact@0.3.7,golang.org/x/text/internal/language/compact,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/internal/tag@0.3.7,golang.org/x/text/internal/tag,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/language@0.3.7,golang.org/x/text/language,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/runes@0.3.7,golang.org/x/text/runes,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/secure/bidirule@0.3.7,golang.org/x/text/secure/bidirule,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
golang.org/x/text/secure/precis@0.3.7,golang.org/x/text/secure/precis,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
golang.org/x/text/transform@0.3.7,golang.org/x/text/transform,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
golang.org/x/text/unicode/bidi@0.3.7,golang.org/x/text/unicode/bidi,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
golang.org/x/text/unicode/norm@0.3.7,golang.org/x/text/unicode/norm,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
golang.org/x/text/width@0.3.7,golang.org/x/text/width,0.3.7,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
go.mongodb.org/mongo-driver/bson@1.9.0,go.mongodb.org/mongo-driver/bson,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson@1.9.1,go.mongodb.org/mongo-driver/bson,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsoncodec@1.9.0,go.mongodb.org/mongo-driver/bson/bsoncodec,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsoncodec@1.9.1,go.mongodb.org/mongo-driver/bson/bsoncodec,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsonoptions@1.9.0,go.mongodb.org/mongo-driver/bson/bsonoptions,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsonoptions@1.9.1,go.mongodb.org/mongo-driver/bson/bsonoptions,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsonrw@1.9.0,go.mongodb.org/mongo-driver/bson/bsonrw,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsonrw@1.9.1,go.mongodb.org/mongo-driver/bson/bsonrw,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsontype@1.9.0,go.mongodb.org/mongo-driver/bson/bsontype,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/bsontype@1.9.1,go.mongodb.org/mongo-driver/bson/bsontype,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/primitive@1.9.0,go.mongodb.org/mongo-driver/bson/primitive,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/bson/primitive@1.9.1,go.mongodb.org/mongo-driver/bson/primitive,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/event@1.9.0,go.mongodb.org/mongo-driver/event,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/event@1.9.1,go.mongodb.org/mongo-driver/event,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/internal@1.9.0,go.mongodb.org/mongo-driver/internal,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/internal@1.9.1,go.mongodb.org/mongo-driver/internal,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/internal/randutil@1.9.0,go.mongodb.org/mongo-driver/internal/randutil,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/internal/randutil@1.9.1,go.mongodb.org/mongo-driver/internal/randutil,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo@1.9.0,go.mongodb.org/mongo-driver/mongo,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo@1.9.1,go.mongodb.org/mongo-driver/mongo,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/address@1.9.0,go.mongodb.org/mongo-driver/mongo/address,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/address@1.9.1,go.mongodb.org/mongo-driver/mongo/address,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/description@1.9.0,go.mongodb.org/mongo-driver/mongo/description,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/description@1.9.1,go.mongodb.org/mongo-driver/mongo/description,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/options@1.9.0,go.mongodb.org/mongo-driver/mongo/options,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/options@1.9.1,go.mongodb.org/mongo-driver/mongo/options,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/readconcern@1.9.0,go.mongodb.org/mongo-driver/mongo/readconcern,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/readconcern@1.9.1,go.mongodb.org/mongo-driver/mongo/readconcern,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/readpref@1.9.0,go.mongodb.org/mongo-driver/mongo/readpref,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/readpref@1.9.1,go.mongodb.org/mongo-driver/mongo/readpref,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/writeconcern@1.9.0,go.mongodb.org/mongo-driver/mongo/writeconcern,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/mongo/writeconcern@1.9.1,go.mongodb.org/mongo-driver/mongo/writeconcern,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/tag@1.9.0,go.mongodb.org/mongo-driver/tag,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/tag@1.9.1,go.mongodb.org/mongo-driver/tag,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/version@1.9.0,go.mongodb.org/mongo-driver/version,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/version@1.9.1,go.mongodb.org/mongo-driver/version,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/bsonx@1.9.0,go.mongodb.org/mongo-driver/x/bsonx,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/bsonx@1.9.1,go.mongodb.org/mongo-driver/x/bsonx,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/bsonx/bsoncore@1.9.0,go.mongodb.org/mongo-driver/x/bsonx/bsoncore,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/bsonx/bsoncore@1.9.1,go.mongodb.org/mongo-driver/x/bsonx/bsoncore,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/auth@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/auth,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/auth@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/auth,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/auth/internal/awsv4@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/auth/internal/awsv4,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/auth/internal/awsv4@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/auth/internal/awsv4,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/connstring@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/connstring,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/connstring@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/connstring,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/dns@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/dns,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/dns@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/dns,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt/options@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt/options,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt/options@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/mongocrypt/options,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/ocsp@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/ocsp,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/ocsp@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/ocsp,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/operation@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/operation,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/operation@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/operation,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/session@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/session,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/session@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/session,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/topology@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/topology,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/topology@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/topology,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/uuid@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/uuid,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/uuid@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/uuid,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/wiremessage@1.9.0,go.mongodb.org/mongo-driver/x/mongo/driver/wiremessage,1.9.0,golang,0,0,0,0,,,post_service:go.mod,,,,,,[]
go.mongodb.org/mongo-driver/x/mongo/driver/wiremessage@1.9.1,go.mongodb.org/mongo-driver/x/mongo/driver/wiremessage,1.9.1,golang,0,0,0,0,,,github.com/dislinkt/additional_user_service:go.mod,,,,,,[]
google.golang.org/genproto/googleapis/api/annotations@#31bebdecfb46,google.golang.org/genproto/googleapis/api/annotations,#31bebdecfb46,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/genproto/googleapis/api/httpbody@#31bebdecfb46,google.golang.org/genproto/googleapis/api/httpbody,#31bebdecfb46,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/genproto/googleapis/rpc/status@#31bebdecfb46,google.golang.org/genproto/googleapis/rpc/status,#31bebdecfb46,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/genproto/protobuf/field_mask@#31bebdecfb46,google.golang.org/genproto/protobuf/field_mask,#31bebdecfb46,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc@1.46.0,google.golang.org/grpc,1.46.0,golang,0,0,0,0,,Apache-2.0,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",https://app.snyk.io/vuln/snyk:lic:Apache-2.0,,,,,[]
google.golang.org/grpc/attributes@1.46.0,google.golang.org/grpc/attributes,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/backoff@1.46.0,google.golang.org/grpc/backoff,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/balancer@1.46.0,google.golang.org/grpc/balancer,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/balancer/base@1.46.0,google.golang.org/grpc/balancer/base,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/balancer/grpclb/state@1.46.0,google.golang.org/grpc/balancer/grpclb/state,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/balancer/roundrobin@1.46.0,google.golang.org/grpc/balancer/roundrobin,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/binarylog/grpc_binarylog_v1@1.46.0,google.golang.org/grpc/binarylog/grpc_binarylog_v1,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/channelz@1.46.0,google.golang.org/grpc/channelz,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/codes@1.46.0,google.golang.org/grpc/codes,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/connectivity@1.46.0,google.golang.org/grpc/connectivity,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/credentials@1.46.0,google.golang.org/grpc/credentials,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/credentials/insecure@1.46.0,google.golang.org/grpc/credentials/insecure,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/encoding@1.46.0,google.golang.org/grpc/encoding,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/encoding/proto@1.46.0,google.golang.org/grpc/encoding/proto,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/grpclog@1.46.0,google.golang.org/grpc/grpclog,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/health/grpc_health_v1@1.46.0,google.golang.org/grpc/health/grpc_health_v1,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal@1.46.0,google.golang.org/grpc/internal,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/backoff@1.46.0,google.golang.org/grpc/internal/backoff,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/balancer/gracefulswitch@1.46.0,google.golang.org/grpc/internal/balancer/gracefulswitch,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/balancerload@1.46.0,google.golang.org/grpc/internal/balancerload,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
