id,name,version,type,issuesCritical,issuesHigh,issuesMedium,issuesLow,dependenciesWithIssues,licenses,projects,license urls,latestVersion,latestVersionPublishedDate,firstPublishedDate,isDeprecated,copyright
google.golang.org/grpc/internal/binarylog@1.46.0,google.golang.org/grpc/internal/binarylog,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/buffer@1.46.0,google.golang.org/grpc/internal/buffer,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/channelz@1.46.0,google.golang.org/grpc/internal/channelz,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/credentials@1.46.0,google.golang.org/grpc/internal/credentials,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/envconfig@1.46.0,google.golang.org/grpc/internal/envconfig,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/grpclog@1.46.0,google.golang.org/grpc/internal/grpclog,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/grpcrand@1.46.0,google.golang.org/grpc/internal/grpcrand,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/grpcsync@1.46.0,google.golang.org/grpc/internal/grpcsync,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/grpcutil@1.46.0,google.golang.org/grpc/internal/grpcutil,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/metadata@1.46.0,google.golang.org/grpc/internal/metadata,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/pretty@1.46.0,google.golang.org/grpc/internal/pretty,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/resolver@1.46.0,google.golang.org/grpc/internal/resolver,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/resolver/dns@1.46.0,google.golang.org/grpc/internal/resolver/dns,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/resolver/passthrough@1.46.0,google.golang.org/grpc/internal/resolver/passthrough,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/resolver/unix@1.46.0,google.golang.org/grpc/internal/resolver/unix,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/serviceconfig@1.46.0,google.golang.org/grpc/internal/serviceconfig,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/status@1.46.0,google.golang.org/grpc/internal/status,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/syscall@1.46.0,google.golang.org/grpc/internal/syscall,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/transport@1.46.0,google.golang.org/grpc/internal/transport,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/internal/transport/networktype@1.46.0,google.golang.org/grpc/internal/transport/networktype,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/keepalive@1.46.0,google.golang.org/grpc/keepalive,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/metadata@1.46.0,google.golang.org/grpc/metadata,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/peer@1.46.0,google.golang.org/grpc/peer,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/resolver@1.46.0,google.golang.org/grpc/resolver,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/serviceconfig@1.46.0,google.golang.org/grpc/serviceconfig,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/stats@1.46.0,google.golang.org/grpc/stats,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/status@1.46.0,google.golang.org/grpc/status,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/grpc/tap@1.46.0,google.golang.org/grpc/tap,1.46.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/encoding/protojson@1.28.0,google.golang.org/protobuf/encoding/protojson,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/encoding/prototext@1.28.0,google.golang.org/protobuf/encoding/prototext,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/encoding/protowire@1.28.0,google.golang.org/protobuf/encoding/protowire,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/descfmt@1.28.0,google.golang.org/protobuf/internal/descfmt,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/descopts@1.28.0,google.golang.org/protobuf/internal/descopts,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/detrand@1.28.0,google.golang.org/protobuf/internal/detrand,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/encoding/defval@1.28.0,google.golang.org/protobuf/internal/encoding/defval,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/encoding/json@1.28.0,google.golang.org/protobuf/internal/encoding/json,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/encoding/messageset@1.28.0,google.golang.org/protobuf/internal/encoding/messageset,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/encoding/tag@1.28.0,google.golang.org/protobuf/internal/encoding/tag,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/encoding/text@1.28.0,google.golang.org/protobuf/internal/encoding/text,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/errors@1.28.0,google.golang.org/protobuf/internal/errors,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/filedesc@1.28.0,google.golang.org/protobuf/internal/filedesc,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/filetype@1.28.0,google.golang.org/protobuf/internal/filetype,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/flags@1.28.0,google.golang.org/protobuf/internal/flags,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/genid@1.28.0,google.golang.org/protobuf/internal/genid,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/impl@1.28.0,google.golang.org/protobuf/internal/impl,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/order@1.28.0,google.golang.org/protobuf/internal/order,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/pragma@1.28.0,google.golang.org/protobuf/internal/pragma,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/set@1.28.0,google.golang.org/protobuf/internal/set,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/strs@1.28.0,google.golang.org/protobuf/internal/strs,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/internal/version@1.28.0,google.golang.org/protobuf/internal/version,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/proto@1.28.0,google.golang.org/protobuf/proto,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/reflect/protodesc@1.28.0,google.golang.org/protobuf/reflect/protodesc,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/reflect/protoreflect@1.28.0,google.golang.org/protobuf/reflect/protoreflect,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/reflect/protoregistry@1.28.0,google.golang.org/protobuf/reflect/protoregistry,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/runtime/protoiface@1.28.0,google.golang.org/protobuf/runtime/protoiface,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/runtime/protoimpl@1.28.0,google.golang.org/protobuf/runtime/protoimpl,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/types/descriptorpb@1.28.0,google.golang.org/protobuf/types/descriptorpb,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/types/known/anypb@1.28.0,google.golang.org/protobuf/types/known/anypb,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/types/known/durationpb@1.28.0,google.golang.org/protobuf/types/known/durationpb,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/types/known/fieldmaskpb@1.28.0,google.golang.org/protobuf/types/known/fieldmaskpb,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/types/known/timestamppb@1.28.0,google.golang.org/protobuf/types/known/timestamppb,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
google.golang.org/protobuf/types/known/wrapperspb@1.28.0,google.golang.org/protobuf/types/known/wrapperspb,1.28.0,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/connection_service:go.mod, post_service:go.mod, github.com/dislinkt/user_service:go.mod, github.com/dislinkt/additional_user_service:go.mod, github.com/dislinkt/api_gateway:go.mod",,,,,,[]
gorm.io/driver/postgres@1.3.5,gorm.io/driver/postgres,1.3.5,golang,0,0,0,0,,MIT,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",https://app.snyk.io/vuln/snyk:lic:MIT,,,,,[]
gorm.io/gorm@1.23.5,gorm.io/gorm,1.23.5,golang,0,0,0,0,,MIT,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",https://app.snyk.io/vuln/snyk:lic:MIT,,,,,[]
gorm.io/gorm/callbacks@1.23.5,gorm.io/gorm/callbacks,1.23.5,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
gorm.io/gorm/clause@1.23.5,gorm.io/gorm/clause,1.23.5,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
gorm.io/gorm/logger@1.23.5,gorm.io/gorm/logger,1.23.5,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
gorm.io/gorm/migrator@1.23.5,gorm.io/gorm/migrator,1.23.5,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
gorm.io/gorm/schema@1.23.5,gorm.io/gorm/schema,1.23.5,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
gorm.io/gorm/utils@1.23.5,gorm.io/gorm/utils,1.23.5,golang,0,0,0,0,,,"github.com/dislinkt/auth_service:go.mod, github.com/dislinkt/user_service:go.mod",,,,,,[]
